Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
20040528,20.8,22.5,13.9,25.55,11.7,26.7,13.6,27.8,17.8,27.25,26.4,20.3,23.05,29.15,13.65,18.6,15.8,27.2,11.95,22.5,28.3
20040529,20.85,17.8,13.65,24.2,13.6,28.85,12.25,25.3,18.6,27.75,26.95,16.4,17.2,27.2,12.5,19.75,15.25,28.05,12.25,23.35,27.75
20040530,18.3,17.25,16.15,25.0,18.85,29.45,17.2,26.95,19.7,29.15,28.9,16.7,17.5,29.75,15.55,20.55,16.65,28.65,14.45,26.15,29.15
20040531,19.2,19.45,13.6,23.35,16.65,26.4,19.45,30.3,20.6,29.75,28.6,17.2,17.5,31.1,15.0,22.8,16.4,28.9,12.75,20.6,30.0
20040601,21.4,21.1,11.1,22.5,18.35,26.4,18.6,32.25,19.15,29.75,26.95,15.55,19.7,32.5,15.8,20.55,16.4,28.05,14.15,21.65,30.25
20040602,24.45,20.3,16.65,24.2,15.0,26.1,16.4,31.35,19.45,29.2,26.65,19.7,21.4,33.6,18.05,19.75,15.55,28.35,15.6,20.3,29.45
20040603,23.9,20.0,17.75,23.05,14.75,23.35,16.65,33.6,18.9,29.45,26.1,20.55,21.15,34.45,21.1,20.25,14.75,28.35,18.9,20.55,28.6
20040604,25.0,17.25,17.5,20.55,14.45,25.25,14.75,34.2,18.35,28.35,25.85,18.05,19.45,34.7,20.8,21.1,14.75,27.75,18.9,20.3,28.35
20040605,26.4,15.0,14.45,20.3,15.85,26.7,16.1,33.9,18.35,28.05,25.25,17.5,16.1,34.45,16.4,19.75,16.4,28.35,15.0,22.8,27.25
20040606,27.25,17.2,12.5,21.4,22.25,25.8,20.25,34.2,20.25,27.5,25.85,14.2,15.8,33.9,14.2,19.45,16.1,27.75,14.45,23.05,28.05
20040607,26.1,19.75,14.45,23.6,23.1,27.2,22.5,33.35,18.9,26.4,26.65,18.6,21.1,33.9,15.0,19.45,15.0,27.5,13.05,26.15,28.3
20040608,25.3,22.75,21.15,23.05,28.05,23.05,25.25,28.9,18.6,28.1,27.5,23.35,23.85,32.75,16.1,19.2,13.9,28.05,16.65,28.35,27.8
20040609,24.75,25.85,27.5,23.6,22.75,24.15,26.1,21.4,18.05,28.05,28.6,26.1,26.95,29.45,15.25,19.75,15.0,27.5,15.85,23.6,27.75
20040610,22.2,26.4,18.9,25.0,17.5,26.4,17.75,24.45,18.05,27.25,28.6,22.75,24.45,27.5,14.45,20.3,15.0,26.7,13.65,26.95,27.75
20040611,20.0,18.35,16.95,26.1,22.5,28.85,15.25,27.5,18.9,27.25,28.6,18.05,16.35,28.35,13.9,19.2,14.7,28.9,12.75,29.15,27.5
20040612,21.4,17.8,15.25,25.55,21.4,28.85,18.35,29.45,19.15,29.45,28.05,17.5,18.9,30.25,15.3,19.45,15.25,29.7,12.25,26.4,29.2
20040613,23.6,16.95,18.6,20.8,22.2,27.2,22.25,30.85,20.0,29.45,27.25,18.6,18.05,31.65,16.95,19.2,16.7,29.15,14.45,25.6,28.35
20040614,25.55,24.7,18.6,23.9,23.6,27.5,23.3,32.5,19.75,29.15,25.25,20.85,23.05,33.35,15.55,19.2,17.5,28.35,13.6,28.05,28.05
20040615,25.8,26.95,25.0,25.0,21.7,26.95,23.35,32.75,20.3,29.45,26.95,24.75,26.15,32.25,17.75,19.45,20.25,27.5,15.0,26.4,27.5
20040616,26.4,25.55,23.9,26.4,22.2,27.25,21.35,31.95,19.45,30.0,28.9,25.55,25.55,32.5,20.55,19.7,18.6,27.8,18.35,27.2,28.85
20040617,25.0,26.95,22.25,26.65,22.2,28.9,24.7,31.4,18.65,28.35,29.15,24.75,26.95,32.8,22.8,19.75,18.3,28.05,22.2,26.95,28.85
20040618,25.55,26.7,17.25,26.7,21.7,29.45,23.65,30.85,19.45,28.6,29.45,26.15,27.2,33.9,23.65,19.45,18.6,28.9,24.15,24.4,27.75
20040619,25.55,23.3,21.1,26.65,13.35,27.25,16.7,31.35,18.9,28.9,28.65,23.35,23.6,33.65,22.2,20.3,16.1,28.6,22.2,20.8,29.15
20040620,25.55,18.6,18.3,24.4,15.85,27.5,15.8,31.95,19.2,29.2,28.05,18.85,18.6,32.25,22.5,20.0,14.45,28.35,22.75,18.85,29.15
20040621,25.0,18.9,20.3,21.9,16.9,28.85,19.15,32.2,19.45,28.05,27.25,20.6,20.3,31.9,23.6,18.9,15.25,28.35,23.05,23.3,29.15
20040622,20.85,25.0,20.25,25.3,18.3,24.75,18.9,32.2,20.0,28.6,27.8,20.55,24.15,32.5,17.2,19.45,15.55,28.35,18.3,19.75,29.45
20040623,22.2,21.65,23.35,25.0,20.85,25.85,18.35,32.5,19.7,29.45,27.5,23.3,24.2,33.35,17.8,21.1,16.65,29.45,16.65,21.35,29.45
20040624,24.7,22.75,19.7,25.25,16.65,27.2,18.3,32.5,18.9,30.55,25.85,21.95,24.45,35.0,18.05,21.35,16.65,28.9,16.4,24.7,29.15
20040625,25.25,24.4,20.85,24.45,15.8,26.4,16.15,33.9,19.7,30.0,25.3,22.25,23.9,35.0,20.25,21.1,17.75,27.2,18.35,18.6,29.15
20040626,23.9,21.4,19.2,24.15,17.5,23.6,17.25,32.8,20.0,30.3,25.0,23.3,23.9,35.85,19.7,20.0,17.5,28.05,18.6,19.7,28.9
20040627,23.35,19.15,20.0,23.1,19.2,25.0,17.75,30.8,20.0,30.55,28.05,21.1,20.55,35.3,20.25,19.45,17.2,28.35,18.6,21.95,28.3
20040628,21.7,21.4,21.4,22.5,18.05,24.45,18.85,31.4,20.55,29.45,27.25,21.65,22.75,33.9,20.85,19.45,17.2,28.05,20.25,23.05,27.25
20040629,19.45,20.85,17.5,23.05,20.55,23.35,19.7,30.0,19.45,27.8,26.95,21.65,21.4,33.35,21.1,20.25,18.9,28.6,19.45,21.95,27.25
20040630,21.4,21.65,23.05,23.3,22.5,25.8,21.65,28.6,20.3,29.45,27.8,21.95,22.8,32.2,20.55,20.85,18.05,28.05,18.65,24.2,27.75
20040701,23.65,23.6,23.3,23.85,21.65,27.75,23.05,29.7,20.3,29.75,27.75,22.2,24.45,31.35,20.0,20.8,16.35,26.95,17.2,26.15,28.3
20040702,24.15,25.85,23.05,24.2,21.4,29.45,21.7,30.8,19.7,29.45,26.95,23.6,26.7,32.25,18.85,21.35,17.5,27.5,16.1,26.95,27.5
20040703,25.0,24.45,21.35,23.9,22.8,27.75,21.65,30.55,20.0,29.45,27.75,23.6,25.85,32.25,19.15,21.1,18.05,28.35,17.5,25.3,27.5
20040704,24.45,23.05,19.7,25.3,24.45,29.15,25.3,32.2,20.25,28.65,28.05,22.5,25.25,31.35,18.9,21.1,18.9,27.75,17.8,28.05,28.3
20040705,24.15,27.75,20.55,25.8,20.0,28.9,21.4,33.9,20.0,30.55,28.35,24.75,28.35,33.05,20.55,21.65,18.3,27.5,19.7,25.6,28.6
20040706,26.9,26.15,22.8,25.8,22.75,28.35,22.5,34.15,18.9,30.3,28.6,24.7,25.8,33.6,20.55,21.1,17.8,28.35,17.2,25.55,29.15
20040707,27.25,25.8,20.8,27.2,17.5,28.9,22.5,33.35,19.2,30.55,26.95,23.3,26.4,33.9,18.05,21.1,18.05,28.05,15.85,23.6,28.35
20040708,27.5,24.75,20.3,26.65,18.3,29.7,18.35,33.3,19.15,29.75,25.55,26.4,26.4,35.0,17.8,21.35,18.35,28.6,16.95,25.85,28.05
20040709,25.8,23.6,21.1,26.4,20.0,29.4,19.15,32.75,19.45,30.85,26.7,23.9,23.9,33.35,18.05,21.65,17.5,28.9,16.7,28.85,29.15
20040710,26.1,23.35,23.05,27.25,22.5,28.9,23.9,33.9,19.15,30.55,26.95,24.15,23.05,35.55,18.9,21.65,16.35,28.6,16.95,28.6,30.55
20040711,27.2,24.45,20.0,26.7,23.35,28.9,24.45,33.9,19.2,29.4,27.5,24.75,26.15,36.95,19.75,21.65,17.25,28.05,17.25,28.85,28.6
20040712,26.9,26.1,21.4,25.55,25.6,28.6,24.7,35.0,20.0,28.6,28.05,20.55,22.25,38.6,24.45,22.5,15.8,27.2,20.25,28.35,27.8
20040713,26.9,25.3,18.05,26.1,25.3,30.55,25.85,35.6,21.1,29.15,28.6,19.2,21.65,33.35,23.3,22.25,16.9,28.05,21.4,31.1,28.05
20040714,27.8,26.1,18.05,27.25,22.2,30.55,21.65,33.9,21.4,30.0,29.45,21.4,22.8,30.3,23.6,23.6,17.5,27.5,20.55,26.1,30.25
20040715,28.65,22.8,20.85,23.9,22.2,30.8,22.25,33.05,24.45,30.0,29.7,23.6,23.6,34.15,21.7,25.85,18.05,28.05,18.6,25.0,29.75
20040716,27.2,23.9,22.5,21.65,22.5,31.1,22.5,33.35,23.35,28.3,28.05,23.3,23.3,35.85,23.35,25.8,17.25,28.35,20.85,26.7,26.95
20040717,28.05,23.9,25.0,23.65,20.85,30.6,22.2,32.8,23.05,29.45,28.9,24.7,25.0,35.0,23.05,25.0,19.4,28.05,22.5,24.2,25.8
20040718,27.75,21.65,21.95,24.45,21.4,27.5,21.65,33.6,23.6,29.75,27.5,23.65,21.35,37.25,23.6,25.25,21.1,27.5,22.5,23.3,26.35
20040719,27.2,23.85,20.0,23.9,21.7,29.2,22.2,35.55,23.05,28.3,28.3,24.15,22.8,37.2,22.8,24.15,20.55,28.65,21.1,25.0,25.8
20040720,26.65,24.45,25.0,24.75,26.4,29.2,23.9,35.85,22.8,28.05,27.5,25.25,25.3,37.75,22.5,24.2,18.05,27.8,20.85,28.6,24.75
20040721,28.6,25.25,23.9,25.3,26.1,28.85,26.7,35.3,21.1,28.05,27.5,25.55,25.55,37.8,22.5,21.9,19.4,28.65,20.85,31.1,28.05
20040722,26.35,26.15,25.6,25.8,25.8,29.75,26.7,36.1,20.55,28.3,29.15,25.3,26.1,37.75,26.7,21.35,18.85,28.9,24.2,30.6,29.15
20040723,22.5,24.75,25.0,26.95,18.05,30.0,19.4,35.3,20.55,28.65,29.45,24.45,25.25,34.45,28.6,21.35,18.85,28.35,27.8,25.3,28.3
20040724,21.7,23.1,20.3,26.7,17.25,30.55,17.8,34.45,20.8,29.2,29.4,21.35,23.05,35.3,28.05,21.1,20.0,27.5,26.4,20.55,27.8
20040725,20.55,21.4,19.15,25.3,19.2,23.9,18.9,35.3,20.85,28.35,29.4,22.2,21.1,35.55,21.7,21.9,18.6,27.25,19.75,17.5,29.4
20040726,21.4,22.75,19.15,26.4,19.15,24.4,20.0,34.45,19.45,29.15,27.25,21.95,23.35,32.5,21.65,21.65,18.35,27.75,20.0,21.95,28.05
20040727,22.5,25.25,19.15,25.0,21.1,25.6,15.85,35.0,20.25,27.5,27.2,21.35,24.2,33.35,23.35,21.9,18.9,28.6,21.95,21.4,28.05
20040728,22.25,24.7,16.95,25.6,20.85,26.4,20.85,33.05,20.55,26.4,28.05,22.25,25.0,34.45,23.65,21.1,19.15,27.75,22.2,22.25,28.05
20040729,23.05,23.6,21.95,25.55,22.2,25.55,21.95,35.0,20.0,27.5,28.6,24.15,24.7,34.75,23.6,21.1,18.35,28.6,22.5,24.15,28.35
20040730,25.0,26.7,25.0,26.65,19.7,27.2,22.2,35.0,20.0,28.6,28.35,24.2,26.7,35.8,20.25,21.35,19.15,28.6,18.3,19.45,29.15
20040731,26.35,27.2,26.95,27.2,23.05,28.6,24.15,35.0,20.25,28.85,29.15,25.8,27.8,36.1,21.65,21.1,16.35,28.6,20.55,24.7,28.05
20040801,27.75,25.3,25.3,26.95,24.7,30.3,21.95,33.3,20.85,27.8,30.3,24.7,25.25,36.7,22.25,20.55,17.5,28.9,20.55,26.4,26.4
20040802,24.15,26.4,23.6,27.2,25.25,31.1,24.7,31.4,20.55,27.5,28.35,25.55,26.95,35.55,20.3,21.1,16.95,28.6,17.2,27.2,26.9
20040803,24.15,25.85,26.4,26.4,25.55,31.15,25.0,33.3,20.55,26.7,28.05,25.3,26.7,36.15,21.15,21.35,18.05,28.05,19.15,29.15,28.1
20040804,27.25,26.4,23.1,25.8,21.1,31.15,19.15,33.65,19.75,28.6,29.15,26.4,27.2,36.4,21.1,20.0,18.35,28.35,16.65,25.85,26.1
20040805,23.9,22.5,18.9,26.4,18.3,30.0,18.3,33.9,20.55,27.2,29.15,22.25,22.5,33.9,19.15,20.55,18.05,29.7,18.6,22.25,28.3
20040806,24.75,17.8,18.9,21.15,18.3,28.6,18.05,33.35,19.75,27.75,27.75,20.0,18.9,32.5,18.6,20.8,18.9,29.7,16.4,20.0,28.3
20040807,25.85,17.5,18.05,18.35,18.35,26.4,19.2,32.8,20.25,27.5,27.5,18.9,18.05,35.0,20.3,21.35,19.4,28.9,18.6,20.85,27.2
20040808,27.5,19.7,20.3,20.3,21.15,27.2,21.4,34.2,20.0,28.35,28.6,20.85,20.0,37.5,24.7,21.95,18.6,29.45,20.3,21.95,27.5
20040809,26.7,21.95,22.5,22.2,23.85,28.9,21.95,36.4,21.1,28.6,28.65,22.75,23.6,37.25,27.5,21.65,17.75,28.35,25.55,24.7,27.75
20040810,26.1,24.45,23.9,22.75,17.5,29.45,21.4,36.9,22.5,29.15,28.35,23.3,24.7,36.95,25.55,22.75,18.05,29.45,21.95,23.35,27.8
20040811,24.45,25.3,24.75,24.75,14.2,26.15,17.8,36.9,20.85,30.0,28.05,23.9,25.85,37.5,25.0,22.8,18.6,29.45,21.9,18.35,28.9
20040812,25.25,23.9,24.7,20.8,13.05,23.35,15.0,33.65,20.0,29.15,24.75,24.2,25.3,35.6,24.7,21.9,18.6,28.9,21.95,16.4,28.6
20040813,24.45,23.05,23.65,22.2,16.15,25.3,17.2,31.7,20.85,28.05,23.35,24.15,24.45,32.75,23.65,22.8,19.7,28.35,21.1,17.75,26.4
20040814,22.5,19.75,25.0,19.15,15.55,25.3,18.35,28.9,21.1,29.45,22.75,22.2,21.65,28.05,23.9,21.95,16.95,28.3,21.15,19.45,26.4
20040815,22.25,21.4,20.55,20.3,16.4,26.15,18.3,30.0,21.35,29.75,24.2,21.65,23.05,31.95,23.3,21.1,18.6,28.9,20.85,19.75,27.25
20040816,22.2,23.3,17.5,22.75,17.25,26.1,18.3,29.15,20.55,30.0,25.3,21.4,23.6,31.1,23.65,20.55,18.3,29.45,19.15,21.35,28.05
20040817,21.65,21.4,19.2,23.3,21.95,26.35,20.85,29.15,20.8,29.45,25.85,20.8,23.3,31.95,23.65,21.4,19.15,29.45,20.8,25.85,28.35
20040818,23.65,23.6,21.65,24.7,21.15,26.95,21.1,31.1,20.0,28.9,26.4,22.25,24.15,32.75,24.45,21.35,18.6,28.05,20.3,28.05,28.05
20040819,22.2,25.85,24.15,25.3,17.8,23.9,18.9,31.95,20.25,30.0,28.35,25.55,26.15,31.15,24.2,21.65,19.45,28.6,21.65,24.45,28.6
20040820,20.55,26.7,26.65,25.25,18.6,26.4,15.85,31.95,20.55,29.45,28.85,26.1,28.05,32.5,23.9,21.65,20.0,29.15,20.55,18.9,29.15
20040821,22.75,21.7,21.65,25.0,17.2,23.9,17.2,30.8,20.55,29.45,28.6,22.75,22.8,33.05,23.05,21.65,19.7,29.75,18.9,21.4,28.05
20040822,21.95,20.0,17.25,21.95,18.05,26.95,18.6,30.8,21.1,28.05,28.3,19.7,19.7,32.5,17.75,21.65,20.55,29.15,16.1,23.6,28.3
20040823,22.8,23.05,21.4,24.15,22.2,28.05,21.65,30.0,20.55,27.8,28.85,21.4,21.95,32.5,17.2,21.65,19.7,29.15,18.05,24.75,28.85
20040824,20.0,23.35,19.2,25.3,22.75,30.0,21.65,28.35,20.55,28.3,28.9,22.5,23.9,31.95,18.35,21.65,19.15,28.9,16.65,25.6,27.5
20040825,20.25,24.45,18.05,23.6,22.2,30.3,25.85,30.55,20.8,28.05,29.45,20.55,22.5,31.65,18.1,21.65,20.25,29.2,16.65,25.85,27.2
20040826,23.05,24.75,19.45,24.4,23.85,31.15,25.25,31.15,21.1,29.2,29.45,19.75,22.5,31.95,18.9,21.35,20.6,28.9,17.75,27.8,28.05
20040827,24.45,25.3,23.05,25.0,25.3,29.7,26.7,30.0,21.95,29.45,28.9,23.35,25.0,32.5,19.15,21.35,24.15,28.9,18.6,28.35,28.9
20040828,22.5,26.65,26.95,26.1,20.0,24.45,21.95,29.45,20.8,29.45,28.05,25.3,26.95,32.5,19.4,21.65,23.9,27.75,18.3,24.7,28.35
20040829,23.9,26.15,26.1,22.2,16.15,26.7,18.35,30.55,21.1,29.45,27.2,25.0,25.85,33.35,21.4,21.9,18.6,28.6,19.45,18.35,29.2
20040830,23.3,25.55,24.75,26.1,17.8,25.8,19.15,31.9,20.8,29.45,26.4,26.1,25.55,34.45,22.8,21.95,18.6,28.05,20.3,20.55,28.9
20040831,22.5,23.35,23.35,24.45,19.15,25.55,19.7,33.1,20.85,30.3,26.95,25.55,23.6,35.85,22.8,21.95,19.45,27.8,18.85,23.85,27.75
20040901,21.35,22.5,23.05,25.0,20.8,25.55,20.55,33.9,22.2,29.15,27.8,23.05,22.75,35.3,19.15,22.25,18.6,30.3,16.35,23.9,28.35
20040902,23.1,22.2,18.35,23.35,22.8,25.85,22.2,34.2,23.3,29.7,27.25,22.5,23.05,35.55,17.5,22.25,17.8,29.2,15.55,23.05,29.15
20040903,23.35,21.95,21.1,22.25,22.8,25.25,23.05,27.2,22.2,28.85,26.4,21.15,23.3,35.0,16.4,20.55,21.35,29.2,16.4,23.35,29.4
20040904,19.2,23.6,23.05,23.05,22.5,26.95,23.6,24.45,21.4,25.3,28.35,24.2,24.7,30.55,17.2,21.4,26.1,29.15,15.8,25.85,28.35
20040905,18.9,21.95,16.1,23.3,24.15,28.3,23.6,26.35,29.45,26.1,28.35,19.15,19.45,29.7,18.6,27.5,25.8,28.65,17.25,25.85,24.45
20040906,19.7,21.1,16.1,25.55,20.0,25.25,25.0,28.35,25.85,29.45,29.15,18.6,20.85,31.1,18.65,23.9,26.1,28.6,15.55,21.95,26.1
20040907,21.4,23.05,20.55,23.05,18.6,23.6,21.95,30.25,23.9,26.1,29.45,22.75,24.45,33.9,18.9,24.2,24.2,28.65,17.25,21.1,28.65
20040908,21.65,23.65,20.55,24.45,18.05,21.65,18.35,31.65,24.75,27.75,26.95,22.2,25.25,35.0,19.15,23.9,23.65,28.65,16.4,20.8,28.1
20040909,22.2,23.05,23.3,24.45,17.5,22.5,19.15,28.9,24.45,28.9,28.05,24.15,25.25,35.3,18.05,24.7,19.7,28.6,17.5,19.75,26.1
20040910,23.05,22.2,20.55,22.75,18.65,23.9,18.6,28.1,24.45,29.45,28.05,23.6,23.05,34.45,18.9,25.0,17.5,28.65,16.4,22.25,28.3
20040911,25.0,20.6,17.25,23.05,20.8,27.25,19.45,29.75,24.75,28.9,27.25,20.3,20.55,35.25,18.9,26.1,20.55,28.05,17.2,23.05,29.15
20040912,25.3,21.4,16.95,22.25,21.65,27.25,21.1,30.55,22.5,29.45,27.75,20.0,20.55,35.0,16.95,23.1,18.05,28.9,15.3,23.05,28.05
20040913,24.15,22.25,20.3,21.7,21.65,26.95,21.65,30.55,23.05,28.1,27.25,23.3,23.65,35.0,17.5,21.65,18.3,28.9,15.0,25.0,28.3
20040914,23.65,21.4,15.55,22.25,23.6,27.8,23.6,29.75,23.35,28.9,28.1,20.0,22.2,32.2,16.65,22.2,21.1,28.1,15.0,25.0,27.5
20040915,22.8,18.9,16.65,21.4,25.0,27.75,23.05,28.9,23.1,28.05,26.65,19.2,19.45,32.5,17.8,22.75,21.35,25.3,14.2,25.55,28.6
20040916,23.9,22.5,18.35,22.75,18.6,28.85,21.95,30.55,22.8,29.45,28.3,22.8,22.5,32.5,16.35,23.05,18.3,25.0,14.45,23.9,28.35
20040917,22.8,23.9,22.5,22.2,16.4,29.45,15.3,30.25,21.9,29.45,28.6,22.5,24.2,32.5,14.15,23.35,18.3,26.65,13.05,21.1,28.9
20040918,23.35,18.85,16.65,19.7,17.8,29.15,16.1,30.0,21.9,29.2,28.6,18.85,19.45,30.55,12.5,22.5,16.1,27.5,11.35,21.1,27.75
20040919,19.15,14.45,12.75,16.9,19.7,28.05,15.55,21.95,20.25,28.05,25.3,15.0,15.55,28.05,12.5,20.55,16.1,28.6,12.75,22.5,27.2
20040920,19.7,15.0,15.0,16.1,17.8,25.55,17.25,19.4,20.0,27.25,25.8,16.4,16.1,26.4,14.45,20.8,16.95,29.45,12.75,20.25,25.0
20040921,19.45,18.85,17.8,17.5,19.2,25.3,19.15,21.4,22.25,27.2,25.25,21.35,19.45,23.9,14.45,22.5,19.2,28.6,13.05,20.25,25.25
20040922,14.7,21.1,21.4,19.7,18.9,25.0,20.55,21.15,24.7,26.1,25.0,21.9,21.1,24.75,14.15,23.6,20.0,29.75,12.5,21.1,27.2
20040923,14.75,21.95,19.15,22.75,20.8,25.25,20.3,23.6,24.7,27.75,26.1,23.3,23.9,27.2,17.2,24.45,21.35,29.45,14.7,23.35,26.95
20040924,17.8,20.85,16.95,21.7,20.55,26.15,21.15,26.35,21.95,27.8,26.4,19.45,20.85,28.9,18.05,22.2,21.1,29.7,14.45,23.3,26.4
20040925,18.05,19.15,19.75,19.7,16.7,25.0,18.1,26.95,20.3,26.1,25.85,19.45,19.45,29.15,17.5,21.35,16.4,29.75,15.25,22.2,26.15
20040926,16.15,18.35,20.3,20.55,15.0,25.0,18.05,27.5,20.0,27.8,26.7,22.5,20.25,29.15,18.05,21.1,18.35,28.6,13.6,20.55,24.75
20040927,18.05,18.9,18.6,20.55,15.8,24.45,16.95,28.35,18.9,28.9,25.85,20.3,20.6,30.55,19.7,20.55,15.85,28.05,15.55,18.9,26.9
20040928,17.5,21.65,16.7,23.05,15.0,23.05,15.55,28.05,18.9,27.75,25.85,20.8,21.95,30.55,19.75,19.45,18.05,28.05,15.3,18.35,26.9
20040929,15.25,19.75,14.2,20.0,12.2,22.8,14.75,24.7,19.45,27.8,25.85,17.75,18.9,29.45,16.4,20.85,16.65,27.5,13.9,14.45,26.95
20040930,15.3,17.5,14.4,20.55,12.2,23.9,14.75,23.85,18.35,28.05,25.25,16.95,17.8,25.55,17.25,19.45,15.55,28.35,13.35,17.2,26.7
20041001,14.15,16.95,15.55,21.95,16.35,25.85,15.0,24.45,19.7,28.05,25.85,18.05,17.5,26.4,18.05,20.25,15.85,28.35,15.85,19.2,27.2
20041002,16.4,19.2,15.8,21.15,8.6,20.55,11.95,25.0,18.65,28.05,26.95,16.7,17.2,28.05,16.95,19.2,15.0,28.65,15.55,11.4,28.05
20041003,18.85,16.4,13.05,19.75,11.65,20.55,10.25,25.0,18.6,27.25,28.05,16.15,16.65,28.6,16.95,19.75,14.15,27.75,14.7,15.55,27.2
20041004,18.9,17.5,14.15,19.45,8.3,18.35,9.4,25.25,17.75,27.75,26.7,16.1,16.95,28.1,17.5,19.75,15.55,29.2,11.4,13.9,27.25
20041005,15.3,11.4,10.0,18.05,7.5,21.4,8.05,24.7,18.9,28.05,25.8,12.2,12.5,27.5,17.5,19.45,15.85,27.75,13.6,11.65,27.2
20041006,14.7,11.1,10.55,15.55,15.85,24.15,12.75,24.75,18.9,27.8,26.7,12.25,12.75,28.35,16.4,19.15,18.35,28.35,14.7,15.0,26.95
20041007,15.25,15.0,14.4,16.65,15.25,24.7,15.8,25.3,19.7,26.65,25.3,16.4,16.65,28.35,15.55,19.45,16.4,27.25,14.15,20.25,26.1
20041008,17.5,16.65,16.95,16.4,17.5,24.75,17.75,25.55,19.15,26.95,23.6,17.25,18.05,28.65,15.55,20.55,17.2,28.1,13.35,20.0,25.0
20041009,16.65,16.15,18.3,18.6,13.9,19.45,15.25,26.1,18.1,26.95,22.2,17.5,17.2,29.15,13.35,18.9,16.95,28.35,12.5,19.2,25.85
20041010,16.4,16.15,15.55,18.9,11.15,19.15,11.7,25.0,18.05,26.95,25.0,15.85,16.4,28.85,13.85,18.9,17.5,28.35,12.5,16.65,25.55
20041011,12.2,12.25,14.15,17.5,11.4,20.25,10.85,23.05,17.8,27.25,23.85,12.8,11.7,25.55,15.0,18.9,20.55,28.6,13.6,15.55,23.05
20041012,13.3,11.1,12.75,17.75,10.25,18.9,11.1,23.6,19.15,25.8,22.5,13.85,12.2,27.25,16.7,20.25,22.8,28.35,15.55,13.35,25.55
20041013,8.9,10.0,15.0,20.25,14.2,19.45,11.4,23.6,19.7,27.5,20.55,13.35,11.65,27.5,19.7,20.55,23.3,27.8,15.85,14.2,25.55
20041014,8.6,15.0,12.25,15.6,11.1,15.3,13.35,23.65,18.35,26.1,17.75,13.9,13.65,26.95,17.5,19.45,21.1,28.05,15.55,9.75,23.6
20041015,13.6,13.05,14.15,13.3,9.2,21.1,9.7,23.35,17.8,26.4,17.5,15.55,14.75,25.85,15.25,19.45,15.55,28.6,14.2,11.15,21.4
20041016,16.7,11.4,14.2,13.1,6.1,18.3,6.65,23.65,18.1,22.5,20.8,13.05,12.25,25.3,16.1,19.45,15.55,28.6,11.95,9.4,19.75
20041017,15.6,10.3,10.85,11.95,5.8,22.2,5.55,20.0,18.1,23.6,22.75,10.8,10.3,25.3,12.2,20.0,16.65,28.05,11.1,11.65,21.4
20041018,13.85,8.35,10.55,16.7,6.95,26.95,6.65,19.7,18.6,26.35,25.85,11.4,10.0,22.5,11.1,20.25,14.75,28.6,10.0,13.35,23.9
20041019,12.75,12.5,9.15,18.9,10.25,25.3,8.3,18.9,18.1,27.5,28.05,10.55,11.1,21.95,13.65,19.2,15.0,28.35,12.2,11.1,26.1
20041020,15.55,11.15,9.15,19.75,10.85,23.3,10.8,16.9,16.1,26.65,28.05,11.95,11.1,23.6,12.5,18.1,14.15,28.05,10.3,12.25,27.2
20041021,16.7,11.1,8.35,16.1,11.65,26.4,11.1,12.8,15.55,25.85,26.95,11.35,11.1,20.3,11.1,17.2,13.85,26.1,9.7,14.2,26.7
20041022,11.4,9.45,8.65,16.4,12.2,25.3,11.65,13.6,16.7,24.7,26.65,12.2,11.35,16.95,10.85,16.95,15.25,27.75,10.0,18.85,24.45
20041023,8.9,9.15,8.35,13.65,18.6,21.1,12.5,15.25,16.4,25.55,25.85,10.25,10.25,18.9,10.0,16.95,14.45,27.2,8.35,20.0,23.9
20041024,11.95,7.5,9.2,13.9,12.5,19.7,13.35,17.5,16.4,25.55,26.65,10.8,9.45,19.75,9.15,17.25,14.75,27.5,8.65,15.85,22.2
20041025,12.5,10.8,9.15,17.5,13.6,22.25,12.8,16.95,17.25,26.1,26.15,11.1,11.65,21.95,7.5,18.05,13.65,27.5,9.45,18.65,25.0
20041026,14.4,11.95,8.9,13.35,13.65,23.65,11.15,17.25,15.55,24.45,25.3,13.9,11.9,23.6,9.75,17.5,12.8,27.5,10.55,17.75,23.9
20041027,15.25,12.5,10.85,16.95,14.2,25.8,13.6,12.75,15.0,25.55,25.6,13.35,12.5,22.8,10.25,15.0,11.95,26.65,9.15,17.5,23.6
20041028,14.15,11.95,6.95,15.55,11.95,26.1,13.05,12.5,15.25,25.0,24.4,10.8,11.95,16.1,8.9,16.1,12.8,27.25,6.1,20.0,23.6
20041029,9.15,12.5,9.4,16.4,20.25,26.1,16.15,11.7,15.3,25.55,24.4,11.35,10.85,15.6,11.65,15.55,14.45,27.25,9.45,24.75,23.9
20041030,7.5,17.2,11.4,22.2,16.1,21.1,18.6,12.8,16.4,25.3,26.15,14.45,15.25,16.65,9.7,16.4,13.35,26.7,10.0,17.5,24.7
20041031,8.1,17.5,17.75,21.7,10.25,22.8,10.8,13.6,16.1,25.25,25.55,18.85,19.15,16.65,7.8,16.4,16.15,26.95,6.7,15.55,25.3
